10.5328,-4.8015,-7.5404
-3.2755,9.1881,4.6740
8.8076,-5.9632,-8.5549
10.1266,-5.7265,-7.2313
10.6116,-4.9727,-7.2800
-3.9265,9.3704,4.4616
7.8056,-5.2454,-6.7843
9.7042,-5.7472,-5.5405
-3.1117,7.6426,4.9109
-3.7586,9.6911,4.8703
-4.4254,8.7680,5.6860
9.7775,-6.8086,-9.8308
9.2638,-9.0991,-8.2024
-3.2569,8.3361,4.0440
7.1173,-8.6999,-9.3515
11.5818,-5.9990,-8.2099
8.7384,-9.5107,-8.9005
-5.6464,9.7864,5.0054
11.3876,-5.2107,-9.1500
7.3923,-10.9789,-8.8434
9.1214,-6.5451,-7.2320
8.3176,-11.1658,-7.9087
-4.3367,7.6619,5.1631
11.0267,-6.8407,-6.7313
-4.8694,9.1773,5.7543
-5.6140,8.4470,3.5686
-3.0386,9.9506,4.1783
11.5984,-4.4195,-7.2134
9.8036,-6.2989,-7.0457
8.4222,-7.8529,-8.3951
8.5908,-7.8929,-10.3098
8.4292,-7.9623,-7.2078
-5.7680,8.3231,5.8750
8.4429,-7.0601,-8.7701
-4.1282,8.8629,5.2328
7.6894,-7.9336,-8.8124
7.9541,-8.9791,-8.2404
9.9661,-6.2967,-8.9943
-4.5531,8.9371,4.9473
7.3494,-8.1318,-6.9644
10.2121,-4.6307,-6.8153
7.6562,-8.0807,-8.3628
8.4613,-9.7038,-8.0723
8.6847,-5.8136,-6.2638
-4.3268,11.0821,5.0990
-5.2721,8.0496,4.4947
-3.5632,11.2149,5.4805
8.5602,-8.0361,-8.0922
9.6669,-6.3705,-6.9481
9.7758,-6.9475,-6.3620
7.1980,-8.4902,-7.8711
8.0883,-5.1781,-7.9991
8.3568,-5.4829,-5.7024
8.4077,-8.4519,-8.1798
7.6682,-10.2542,-8.7505
10.5512,-9.5028,-10.6079
7.9870,-7.0849,-8.1140
-4.8831,9.1181,4.2001
8.9674,-5.1551,-8.6945
11.0047,-4.2758,-8.1848
-4.9122,9.3978,7.7010
10.8753,-6.4504,-6.3377
10.2990,-7.1288,-8.6126
6.9606,-8.5766,-8.1250
8.8630,-3.7892,-8.8079
8.2509,-8.7583,-9.9445
9.6137,-9.3778,-8.1407
9.4315,-4.0256,-7.9223
7.0989,-9.2144,-9.1482
8.6281,-7.2543,-6.3624
-4.2407,10.0264,5.7552
9.1291,-8.4009,-6.8783
9.4454,-5.1312,-7.2515
10.2271,-5.6700,-6.5115
9.4232,-5.6122,-7.0637
9.4808,-8.9927,-9.5330
7.8463,-6.2797,-6.4728
9.8849,-6.7298,-6.5117
9.6552,-5.1086,-7.0543
8.6965,-6.6866,-9.9354
8.7216,-9.2985,-6.9375
-2.6055,8.9749,6.2394
-3.5951,11.1383,5.0973
7.3142,-10.2085,-10.2594
-3.5544,8.1971,5.1322
